sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::01328,I'm going to,1.0,content_diversity,make you a dinner,"the bar, don't wait for me",take the trash out,learn how to play a guitar,make a plan,-0.024,0.965,-0.084,-0.644,-0.100,7.642701,0.089803,0.453512,3.466055,0.040727,42.809064,1.303794,0.000000,19.414417,0.591286
test.enc.prompt.txt::01329,I don't want,1.0,content_diversity,to go home yet,cry right now,more food,to move,to go to sleep,-0.038,0.727,-0.129,-0.675,-0.151,5.195326,0.601736,0.419892,2.181478,0.252664,26.433617,1.726572,0.000000,11.099277,0.724974
test.enc.prompt.txt::01329,I don't want,0.0,content_diversity,i need food now,"more please, i am hungry",we need food for everyone,this is not enough food,not sure if the food will be enough,-0.044,0.939,-0.215,-0.911,-0.607,5.195326,0.601736,0.419892,2.181478,0.252664,26.433617,1.726572,0.000000,11.099277,0.724974
test.enc.prompt.txt::01331,"To your health,",0.0,content_diversity,you should avoid junk food,you need to avoid burgers,you shouldn't be eating fast food,don't eat junk food,you better avoid processed food,-0.070,0.918,-0.569,-0.866,-0.754,11.596084,0.477776,0.524196,6.078622,0.250448,31.607978,0.942732,0.000000,16.568780,0.494177
test.enc.prompt.txt::01332,"Frank, I have",1.0,content_diversity,a question for you,been waiting for you 30 minutes,something to tell you,a juicy gossip to tell you,a practice today so I can't go with you,-0.082,0.902,-0.121,-0.726,-0.198,-12.696924,-0.149644,0.512562,-6.507964,-0.076702,97.422540,2.106489,0.000000,49.935116,1.079706
test.enc.prompt.txt::01333,Detective Williams here.,0.0,content_diversity,Can I help you?,Are you in need of help?,What can I do for you?,I am available to help.,Do you need some help?,-0.032,0.946,-0.387,-0.846,-0.645,11.293612,0.531137,0.560815,6.333629,0.297870,21.301690,0.761232,0.000000,11.946312,0.426911
test.enc.prompt.txt::01334,Why do you,1.0,content_diversity,think its ok,not know the time,keep calling me,continue to yell,speak like that,0.000,0.800,-0.129,-0.586,-0.271,2.980023,0.148911,0.474906,1.415230,0.070719,22.258068,1.498960,0.000000,10.570482,0.711864
test.enc.prompt.txt::01335,And that man,0.0,content_diversity,isn't reliable,", we can't trust him",we can't rely on him,isn't honest,can never be trusted,-0.027,0.940,-0.353,-0.715,-0.609,13.108892,0.822018,0.471125,6.175924,0.387273,11.636087,0.601464,0.000000,5.482049,0.283365
test.enc.prompt.txt::01336,"Well now Jeffrey,",0.0,content_diversity,no more complaining,just stop,can you stop doing that,no complaing anymore,i dont want to hear complaints,-0.013,0.979,-0.158,-0.775,-0.565,11.170598,0.799080,0.442823,4.946597,0.353851,52.249516,2.328612,0.000000,23.137284,1.031163
test.enc.prompt.txt::01337,Yes it's me!!!,1.0,content_diversity,i am here,who did it,i am the 1,hello everyone,hi there,-0.020,0.749,-0.283,-0.617,-0.437,7.113015,0.641235,0.479528,3.410891,0.307490,23.907464,2.443504,0.000000,11.464304,1.171729
test.enc.prompt.txt::01339,"Oh God, that",1.0,content_diversity,explains it.,can't be true.,looks like a dead body.,looks like purse I lost.,looks like the guy who robbed me.,-0.035,0.940,-0.334,-0.686,-0.184,5.032210,0.316261,0.503105,2.531731,0.159112,47.541712,1.406580,0.000000,23.918484,0.707658
test.enc.prompt.txt::00350,"Yeah, I study",0.0,content_diversity,to get an A,To have the highest score possible,to get good grades,for my exams,for better grade in my exam,-0.026,0.954,-0.287,-0.775,-0.412,1.139944,0.362838,0.419551,0.478265,0.152229,48.840805,1.208340,0.000000,20.491228,0.506961
test.enc.prompt.txt::00351,Pop it open.,1.0,content_diversity,my friend,or else,if you think you can,like a champagne bottle on new year's eve,in order to complete your task,0.000,0.991,-0.062,-0.577,-0.153,-2.882628,0.073032,0.546586,-1.575603,0.039918,80.382434,0.997610,0.000000,43.935880,0.545279
test.enc.prompt.txt::00351,Pop it open.,0.0,content_diversity,buddy,my dude,bucko,pal,my amigo,-0.010,0.371,-0.288,-0.618,-0.325,-2.882628,0.073032,0.546586,-1.575603,0.039918,80.382434,0.997610,0.000000,43.935880,0.545279
test.enc.prompt.txt::00352,"Mr. President, it's",1.0,content_diversity,raining outside,time to go,not within your jurisdiction,the President of France,wife on the phone,-0.005,0.788,-0.144,-0.544,-0.109,4.049998,0.121156,0.615220,2.491640,0.074538,33.222329,0.843169,0.000000,20.439043,0.518734
test.enc.prompt.txt::00352,"Mr. President, it's",0.0,content_diversity,the First Lady calling you,your spouse waiting on the phone,Mrs. President waiting to speak with you,the mother of your children wanting to talk to you,a phone call from your significant other,-0.035,0.943,-0.304,-0.767,-0.383,4.049998,0.121156,0.615220,2.491640,0.074538,33.222329,0.843169,0.000000,20.439043,0.518734
test.enc.prompt.txt::00353,Who's flying the,1.0,content_diversity,airplane so low to the ground?,drone and making so much noise at 5:00 AM on a Sunday?,kite close to that tree.  They are going to get tangled in the branches?,hot air ballon that almost landed in my strawberry field?,helicopter that is going to take us to the Grand Canyon?,-0.034,0.950,-0.120,-0.713,-0.168,49.835555,0.710955,0.412258,20.545126,0.293097,138.591865,1.624472,0.000000,57.135661,0.669702
test.enc.prompt.txt::00354,"Uh, we got",1.0,content_diversity,a ticket from that cop that pulled us over.,suspended from school for our senior day prank.,two tickets for the Superbowl so only we can go.,arrested for drinking in public in San Antonio last weekend.,in trouble for getting bad grades and now we are both grounded.,-0.019,0.967,-0.189,-0.630,-0.209,7.849779,0.297886,0.432427,3.394458,0.128814,70.412467,1.014265,0.000000,30.448268,0.438596
test.enc.prompt.txt::00355,It was a,1.0,content_diversity,Cold and frosty morning,a starry night,a great tragedy,a huge achievement for the team,start which lead into something good,-0.016,0.982,-0.099,-0.651,-0.242,-6.696904,0.308652,0.414598,-2.776525,0.127967,57.478878,0.704256,0.000000,23.830645,0.291983
test.enc.prompt.txt::00355,It was a,0.0,content_diversity,Sad moment,Upsetting and tiresome time,loss to the entire community,a huge blow to the team,catastrophe on which they had never seen before,-0.012,0.974,-0.046,-0.667,-0.474,-6.696904,0.308652,0.414598,-2.776525,0.127967,57.478878,0.704256,0.000000,23.830645,0.291983
test.enc.prompt.txt::00356,General Greely says,1.0,content_diversity,go West!,get in line,don’t quit!,Be a good soldier,Don’t be a hero,-0.005,0.787,-0.185,-0.694,-0.167,39.708345,2.875438,0.208123,8.264215,0.598444,12.784164,2.524156,0.000000,2.660677,0.525335
test.enc.prompt.txt::00356,General Greely says,0.0,content_diversity,Salute me!,Pivot left!,Go to Grub Hall,Jump in the trenches,Hoorah soldier!,0.000,0.800,-0.052,-0.670,-0.306,39.708345,2.875438,0.208123,8.264215,0.598444,12.784164,2.524156,0.000000,2.660677,0.525335
test.enc.prompt.txt::00357,The Chief Justice?,0.0,content_diversity,loves cold cuts on his lunch hour.,"tried smoked turkey one week, but didn't much care for it.","sometimes adds a slice of raw onion, much to the dismay of the court after reconvening for the afternoon.",has a very high cholesterol percentage.,should try salads for a change.,-0.013,0.967,-0.188,-0.635,-0.153,54.248533,0.406810,0.380357,20.633805,0.154733,139.770385,0.667168,0.000000,53.162633,0.253762
test.enc.prompt.txt::00358,The rest of,0.0,content_diversity,the day was eneventful.,the day following the meeting was dull.,the workday was pretty boring.,the day was fairly uneventful.,the day after the meeting was pretty dull.,-0.170,0.810,-0.602,-0.837,-0.525,38.919455,1.099431,0.360985,14.049346,0.396878,59.000884,3.053155,0.000000,21.298445,1.102144
test.enc.prompt.txt::00359,How many others,1.0,content_diversity,Are here?,will cut me off?,arrived early?,enjoy shrimp and chips?,really love raising cats?,0.000,0.800,-0.293,-0.632,-0.103,-6.766826,-0.145068,0.343225,-2.322541,-0.049791,45.632360,2.556370,0.000000,15.662148,0.877409
test.enc.prompt.txt::00359,How many others,0.0,content_diversity,are vegan?,love to eat steak?,will order shrimp on the menu?,got shrimp on Valentines Day?,ate out on their birthday?,-0.019,0.961,-0.306,-0.740,-0.215,-6.766826,-0.145068,0.343225,-2.322541,-0.049791,45.632360,2.556370,0.000000,15.662148,0.877409
test.enc.prompt.txt::00360,"Tower, Air Force",0.0,content_diversity,hears you loud and clear,is ready for landing,wants to know if we are good to go,sees no obstacles in our way,plans to go home now,-0.012,0.971,-0.054,-0.561,-0.233,10.463028,0.223068,0.507702,5.312104,0.113252,16.764760,0.597170,0.000000,8.511508,0.303184
test.enc.prompt.txt::00364,Leave my daughter,1.0,content_diversity,a note and I'll make sure she gets it.,at the alter and you're a dead man.,alone or I will make sure you regret it.,something in the fridge she can eat for dinner.,at school by 8 am so she isn't late.,-0.025,0.954,-0.053,-0.589,-0.126,5.683986,0.058987,0.393381,2.235971,0.023204,47.230602,1.670685,0.000000,18.579614,0.657215
test.enc.prompt.txt::00364,Leave my daughter,0.0,content_diversity,food that she can easily cook for supper.,something to eat because she will be hungry.,some snacks or something to munch on.,an easy meal she can make for herself.,A slice or two of pizza shecn have for dinner.,-0.031,0.950,-0.253,-0.881,-0.406,5.683986,0.058987,0.393381,2.235971,0.023204,47.230602,1.670685,0.000000,18.579614,0.657215
test.enc.prompt.txt::00365,What do you,1.0,content_diversity,think is the purpose of his visit?,suppose we should do about it?,mean by that?,want to do when we go camping?,like the most about hiking?,-0.013,0.971,-0.134,-0.734,-0.319,6.959215,0.483258,0.363279,2.528140,0.175558,46.451932,0.832710,0.000000,16.875033,0.302507
test.enc.prompt.txt::00365,What do you,0.0,content_diversity,think is the best resolution?,suggest we do to handle this?,feel is the proper route to take?,hope to achieve by handling this?,fear you will lose if you don't come up with a solution?,-0.024,0.960,-0.331,-0.774,-0.533,6.959215,0.483258,0.363279,2.528140,0.175558,46.451932,0.832710,0.000000,16.875033,0.302507
test.enc.prompt.txt::00367,Nor will there,1.0,content_diversity,be light in your house.,be someone to pick you up at the airport.,be people to support you.,be money in your checking account.,your mom telling you what to do.,-0.056,0.930,-0.317,-0.714,-0.152,18.129651,0.580148,0.434130,7.870626,0.251860,13.860640,1.031367,0.000000,6.017320,0.447748
test.enc.prompt.txt::00368,Now since we've,0.0,content_diversity,"messed up, let's try it again.","failed the experiment, let's restart.","failed, let's reboot the system.","messed it up, let's reboot the system.","failed, let's try again tomorrow.",-0.117,0.810,-0.552,-0.953,-0.656,16.932739,0.474544,0.521471,8.829925,0.247461,42.929624,1.096155,0.000000,22.386537,0.571612
test.enc.prompt.txt::00369,Thank you for,1.0,content_diversity,Telling me I have the best smile you have seen all day,Stopping to help that older woman cross the street,Helping to watch the kids while I run errands,taking me out to dinner,all the work you have done for the team.,-0.038,0.940,-0.057,-0.586,-0.112,14.114147,0.350097,0.491669,6.939494,0.172132,70.054621,0.793231,0.000000,34.443714,0.390008
test.enc.prompt.txt::00369,Thank you for,0.0,content_diversity,allowing me to go out alone.,"saving my sanity, by not having my wild kids while I am running errands.",letting me run an errand with no meltdowns.,giving time to myself to get things done.,knowing I needed some time to myself.,-0.032,0.946,-0.299,-0.746,-0.515,14.114147,0.350097,0.491669,6.939494,0.172132,70.054621,0.793231,0.000000,34.443714,0.390008
test.enc.prompt.txt::00370,* CBS said,1.0,content_diversity,They had bad news this evening,They were actively reporting the story,the news was delayed until tomorrow,the suspect was still at large,the politician was going to appear on the news tomorrow,-0.049,0.934,-0.134,-0.718,-0.246,0.756030,0.237966,0.514615,0.389064,0.122461,48.786112,0.570000,0.000000,25.106065,0.293331
test.enc.prompt.txt::00371,With all due,1.0,content_diversity,"respect, no.","respect, you are wrong.","respect, that's a lie.","respect, you are a robot.","respect, that isn't a car.",-0.095,0.873,-0.448,-0.897,-0.559,12.723911,0.616212,0.387066,4.924993,0.238515,36.923901,1.148468,0.000000,14.291984,0.444533
test.enc.prompt.txt::00372,"Mr. President, how",1.0,content_diversity,do you do it. You're incredible.,do you manage to make a fool out of yourself every time you go in front of an audience?,are you doing this morning? It was a busy day yesterday.,come you didn't invite your wife to the ceremony?,are you going to fix the U.S. economy?,-0.043,0.943,-0.233,-0.652,-0.100,15.148981,0.046965,0.495554,7.507135,0.023274,67.575640,0.835954,0.000000,33.487365,0.414260
test.enc.prompt.txt::00372,"Mr. President, how",0.0,content_diversity,come every time you go on stage I have to hear about it afterwards?,do you manage to be such an entertaining character?,did you get to office?,do you live with yourself?,are you going to spend the holidays? Golfing I presume?,-0.048,0.953,-0.206,-0.698,-0.234,15.148981,0.046965,0.495554,7.507135,0.023274,67.575640,0.835954,0.000000,33.487365,0.414260
test.enc.prompt.txt::00373,It's got to,1.0,content_diversity,"be right, I mean I went over it a hundred times.",the biggest highlight of my career.,be perfect with 100% precision.,the most hilarious thing I've ever seen.,be drilled into your mind that that is the way it's done.,-0.014,0.971,-0.145,-0.674,-0.361,-9.246513,0.171857,0.471610,-4.360752,0.081049,91.263006,1.314576,0.000000,43.040590,0.619968
test.enc.prompt.txt::00374,His name's David,1.0,content_diversity,so he must be the one we are looking for,he was named from the Bible,he is named after his father,that must be a family name because it is not a modern name,he is the convict I heard about,-0.044,0.932,-0.077,-0.661,-0.286,-1.556011,-0.124398,0.500529,-0.778829,-0.062265,58.873580,1.293887,0.000000,29.467931,0.647628
test.enc.prompt.txt::00374,His name's David,0.0,content_diversity,he is the one that escaped from prison,he spent most of his life in prision,he has not had a good life outside of prison bars,the guy who escaped from prision,the man you read about who escaped from prision,-0.076,0.892,-0.352,-0.807,-0.374,-1.556011,-0.124398,0.500529,-0.778829,-0.062265,58.873580,1.293887,0.000000,29.467931,0.647628
test.enc.prompt.txt::00375,"Ted, we're taking",1.0,content_diversity,taking your life,your kids away,a stool sample,the house,off a leg,-0.013,0.571,-0.142,-0.572,-0.182,7.217223,0.289812,0.318568,2.299178,0.092325,27.975799,2.657285,0.000000,8.912199,0.846526
test.enc.prompt.txt::00375,"Ted, we're taking",0.0,content_diversity,your breath away,everything you hold dear including your life,your existence,everything and going to kill you,soul,-0.024,0.958,0.059,-0.686,-0.264,7.217223,0.289812,0.318568,2.299178,0.092325,27.975799,2.657285,0.000000,8.912199,0.846526
test.enc.prompt.txt::00376,I've never used,0.0,content_diversity,I get lost a lot but still haven't take the time to figure out the GPS.,I use maps instead of the GPS.,"I sometimes pull up Google maps on my phone, but don't use the GPS.","I have a great sense of direction, so I just drive off and don't try to figure out how to get somewhere.",I need to have my brother show me how to set up the GPS in my car.,-0.079,0.901,-0.347,-0.887,-0.299,26.318295,0.446844,0.397637,10.465118,0.177682,86.866101,0.555904,0.000000,34.541141,0.221048
test.enc.prompt.txt::00377,The word is,1.0,content_diversity,not to be spoken,not up for discussion,easy to spell,simple to memorize,fun to say,-0.042,0.753,-0.173,-0.665,-0.310,8.409771,0.436299,0.509704,4.286495,0.222383,21.197792,0.685771,0.000000,10.804602,0.349540
