sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_gpt2,metric_icl_E_rate_gpt2,metric_icl_C_gpt2,metric_icl_D_gpt2,metric_icl_D_rate_gpt2,metric_icl_E_gpt2_std,metric_icl_E_rate_gpt2_std,metric_icl_C_gpt2_std,metric_icl_D_gpt2_std,metric_icl_D_rate_gpt2_std
test.enc.prompt.txt::01284,I thought I,0.0,content_diversity,pretty sure i told you,i think i told you,not sure if i mentioned it to you,were you told about it,definetly told you,-0.116,0.867,-0.144,-0.857,-0.529,3.903270,0.208256,0.531104,2.073042,0.110606,52.049609,2.572952,0.000000,27.643754,1.366505
test.enc.prompt.txt::01285,Why?! I think,1.0,content_diversity,I may like it here.,the brown color looks better than the blue.,cats are better pets than dogs.,she is far prettier than your wife.,it is raining outside.,-0.019,0.960,-0.241,-0.593,-0.194,9.135583,0.001116,0.452432,4.133228,0.000505,38.626642,1.805215,0.000000,17.475917,0.816736
test.enc.prompt.txt::01285,Why?! I think,0.0,content_diversity,felines are better pets than canines.,tabbies are better pets than hounds.,pussycats are better pets than pooches.,kittens are better pets than puppies.,cats make better companions than dogs.,-0.279,0.735,-0.570,-0.907,-0.704,9.135583,0.001116,0.452432,4.133228,0.000505,38.626642,1.805215,0.000000,17.475917,0.816736
test.enc.prompt.txt::01286,"Yes, I have",1.0,content_diversity,been waiting for you a long time,many friends,the newest technology,parents who support me,an umbrella here,0.000,1.000,-0.034,-0.548,-0.180,1.134371,0.000077,0.542087,0.614928,0.000042,29.885801,1.866968,0.000000,16.200716,1.012060
test.enc.prompt.txt::01286,"Yes, I have",0.0,content_diversity,a lot of friends,many buddies,wide group of friends,a lot of people i consider friends,many people who are there for me,-0.063,0.887,-0.308,-0.791,-0.749,1.134371,0.000077,0.542087,0.614928,0.000042,29.885801,1.866968,0.000000,16.200716,1.012060
test.enc.prompt.txt::01287,No. I admire,1.0,content_diversity,you and your efforts,what you do,that you are good,everything about you,your skills,-0.042,0.750,-0.272,-0.717,-0.552,4.763592,0.235113,0.561296,2.673784,0.131968,27.154693,1.165348,0.000000,15.241814,0.654105
test.enc.prompt.txt::01287,No. I admire,0.0,content_diversity,the things you do are cool,"everything you do, its unique",how come everything you do is awesome?,very cool things that you do,everything you do seems cool,-0.122,0.865,-0.383,-0.870,-0.705,4.763592,0.235113,0.561296,2.673784,0.131968,27.154693,1.165348,0.000000,15.241814,0.654105
test.enc.prompt.txt::01288,"Eve, if you'll",1.0,content_diversity,"be like that, I give up","excuse me, I have better things to do","support him, everything will change","go ahead with the plan, it is an end of our friendship","be sore loser, then don't play next time",-0.006,0.990,-0.093,-0.665,-0.328,-6.358803,-0.201934,0.428103,-2.722225,-0.086449,93.787071,1.910050,0.000000,40.150564,0.817699
test.enc.prompt.txt::01288,"Eve, if you'll",0.0,content_diversity,"behave like that, I give up","be like that, I quit","be rude, I quit","behave rude, I will quit","be like that, I'm not part of it anymore",-0.116,0.839,-0.464,-0.840,-0.722,-6.358803,-0.201934,0.428103,-2.722225,-0.086449,93.787071,1.910050,0.000000,40.150564,0.817699
test.enc.prompt.txt::01289,"Adam...dumb question, but",1.0,content_diversity,do you like me as a friend,do you think we could be together,do you believe in ghosts,do you think trump should resign,do you believe in karma,-0.161,0.827,-0.349,-0.699,-0.270,6.182107,0.169053,0.547132,3.382428,0.092495,39.629272,1.087003,0.000000,21.682440,0.594734
test.enc.prompt.txt::01289,"Adam...dumb question, but",0.0,content_diversity,do you think we could end up together,do you think we can be a couple,do you think we can be in a relationship,do you think we could be romantic partners,do you think we could be lovers,-0.416,0.579,-0.770,-0.973,-0.816,6.182107,0.169053,0.547132,3.382428,0.092495,39.629272,1.087003,0.000000,21.682440,0.594734
test.enc.prompt.txt::01290,That's right. And,1.0,content_diversity,I'm not gonna change my mind.,don't argue with me.,the world will be ending soon.,you're fired.,the baby is due in March.,-0.003,0.992,-0.251,-0.616,-0.222,0.979907,0.076789,0.477092,0.467506,0.036636,42.064427,1.348401,0.000000,20.068617,0.643312
test.enc.prompt.txt::01290,That's right. And,0.0,content_diversity,the planet will soon be demolished.,Armageddon is on the horizon.,the apocalypse is near.,the Earth will cease to exist.,the world will be over.,-0.058,0.938,-0.388,-0.736,-0.449,0.979907,0.076789,0.477092,0.467506,0.036636,42.064427,1.348401,0.000000,20.068617,0.643312
test.enc.prompt.txt::01291,Adam....you should go,1.0,content_diversity,to bed now because you need rest.,to the store and get groceries.,ask her out before someone else does.,to Michigan State for college.,trick or treating with your little brother.,-0.010,0.988,-0.094,-0.556,-0.063,15.441305,0.551692,0.439543,6.787122,0.242492,27.969846,1.281051,0.000000,12.293958,0.563077
test.enc.prompt.txt::01291,Adam....you should go,0.0,content_diversity,to Kroger to pick up food.,to the supermarket.,to the food store.,to Piggly Wiggly for our weekly supplies.,to the market to replenish our food supply.,-0.104,0.904,-0.264,-0.850,-0.504,15.441305,0.551692,0.439543,6.787122,0.242492,27.969846,1.281051,0.000000,12.293958,0.563077
test.enc.prompt.txt::01292,We can make,1.0,content_diversity,the project work.,dinner together.,our kids happy.,everything better.,our love last.,-0.007,0.585,-0.417,-0.676,-0.245,4.099806,0.205372,0.366926,1.504325,0.075356,36.779153,2.678666,0.000000,13.495224,0.982872
test.enc.prompt.txt::01292,We can make,0.0,content_diversity,the plan successful.,proposal great.,design really good.,the work get done.,plan work out.,-0.018,0.760,-0.435,-0.791,-0.507,4.099806,0.205372,0.366926,1.504325,0.075356,36.779153,2.678666,0.000000,13.495224,0.982872
test.enc.prompt.txt::01293,"No, no! The",1.0,content_diversity,time is right,people left earlier,couch goes over there,fence is supposed to be white,alarm clock is set to 7,-0.016,0.973,-0.169,-0.602,-0.175,8.372698,0.411798,0.486018,4.069284,0.200141,29.266805,0.781677,0.000000,14.224202,0.379909
test.enc.prompt.txt::01293,"No, no! The",0.0,content_diversity,everyone left earlier,people went home earier,they left sometime earlier,no i think they left earlier in the day,possibly went home before you,-0.053,0.914,-0.339,-0.779,-0.613,8.372698,0.411798,0.486018,4.069284,0.200141,29.266805,0.781677,0.000000,14.224202,0.379909
test.enc.prompt.txt::01294,Helen-Thomas-Webber! Maybe we,1.0,content_diversity,can ask her!,can get in touch with her.,can call her.,should find her.,include her.,-0.054,0.941,-0.612,-0.821,-0.641,23.176675,1.542144,0.322245,7.468579,0.496949,27.867949,1.945873,0.000000,8.980320,0.627049
test.enc.prompt.txt::01294,Helen-Thomas-Webber! Maybe we,0.0,content_diversity,can send her a letter.,can write her.,can phone her.,can get in contact with her.,can contact her.,-0.111,0.910,-0.644,-0.955,-0.627,23.176675,1.542144,0.322245,7.468579,0.496949,27.867949,1.945873,0.000000,8.980320,0.627049
test.enc.prompt.txt::01295,"But, I don't",1.0,content_diversity,think we can do it without you,believe in such a things,support republicans,mind being with you,like spending time together,-0.004,0.991,-0.083,-0.582,-0.327,2.974315,0.288910,0.504941,1.501855,0.145882,14.780462,0.788231,0.000000,7.463267,0.398010
test.enc.prompt.txt::01295,"But, I don't",0.0,content_diversity,think it's feasible without you,think it's doable without your help,think we can succeed without you,believe we can do it on our own,think we can make it without you,-0.109,0.859,-0.549,-0.896,-0.775,2.974315,0.288910,0.504941,1.501855,0.145882,14.780462,0.788231,0.000000,7.463267,0.398010
test.enc.prompt.txt::01296,This is great,1.0,content_diversity,"movie, really worth watching",advice,"pizza, i will recommend it to my friends","class, you learn so much","man, he helped me so much",-0.012,0.973,-0.149,-0.624,-0.153,13.304342,0.316194,0.548554,7.298144,0.173449,45.833270,1.668247,0.000000,25.142001,0.915123
test.enc.prompt.txt::01296,This is great,0.0,content_diversity,"film, so enjoyable","movie, i enjoyed watching it","movie, everyone should give it a try","movie, i really liked it","film, i think it is worth watching",-0.055,0.924,-0.423,-0.958,-0.646,13.304342,0.316194,0.548554,7.298144,0.173449,45.833270,1.668247,0.000000,25.142001,0.915123
test.enc.prompt.txt::01297,You have very,1.0,content_diversity,pretty eyes,longing smile,soft hands,well got to be kidding me,tall friends,0.000,1.000,-0.131,-0.607,-0.295,6.020032,0.417560,0.476435,2.868155,0.198940,42.550873,1.211088,0.000000,20.272735,0.577005
test.enc.prompt.txt::01297,You have very,0.0,content_diversity,your friends are really tall,they are really tall,"everyone you know, are so tall",how come your friends are so tall,they are very tall,-0.150,0.796,-0.505,-0.955,-0.696,6.020032,0.417560,0.476435,2.868155,0.198940,42.550873,1.211088,0.000000,20.272735,0.577005
test.enc.prompt.txt::01298,I've got goose-bumps,1.0,content_diversity,just thinking about it,from this weather,talking about the past,all over me,from drinking cold water,-0.011,0.778,-0.144,-0.623,-0.242,-0.514910,0.024050,0.529970,-0.272887,0.012746,26.865481,1.906096,0.000000,14.237898,1.010174
test.enc.prompt.txt::01298,I've got goose-bumps,0.0,content_diversity,sometimes i think,think about it,i am thinking,just thinking sometimes about it,so i thought about it,-0.082,0.877,-0.326,-0.874,-0.697,-0.514910,0.024050,0.529970,-0.272887,0.012746,26.865481,1.906096,0.000000,14.237898,1.010174
test.enc.prompt.txt::01299,"Oh, yes. It",1.0,content_diversity,is my favourite dish,is more complicated than it looks,kinda hard to be friends with you,isn't important to me,looks like we've made it,-0.015,0.969,-0.073,-0.647,-0.201,2.980759,-0.034268,0.533931,1.591521,-0.018297,21.567167,1.007943,0.000000,11.515385,0.538173
test.enc.prompt.txt::01299,"Oh, yes. It",0.0,content_diversity,hard to stay friends with you,is hard to be your friend,is really hard to be a friend of yours,is impossible to be your friend,is kinda hard to be your pal,-0.200,0.775,-0.544,-0.919,-0.796,2.980759,-0.034268,0.533931,1.591521,-0.018297,21.567167,1.007943,0.000000,11.515385,0.538173
test.enc.prompt.txt::01300,Thank you. Your,1.0,content_diversity,behaviour has improved substantially,kind words mean world to me,dog saved my grandma,actions really speak a lot about you,son helped my kid with test,-0.004,0.993,-0.250,-0.575,-0.166,4.323396,0.344934,0.467345,2.020516,0.161203,27.284795,1.103702,0.000000,12.751404,0.515809
test.enc.prompt.txt::01300,Thank you. Your,0.0,content_diversity,words mean a lot,words really mean a lot to me,words are so kind,words are priceless,words are important to me,-0.120,0.833,-0.397,-0.936,-0.671,4.323396,0.344934,0.467345,2.020516,0.161203,27.284795,1.103702,0.000000,12.751404,0.515809
test.enc.prompt.txt::01301,How old are,1.0,content_diversity,these puppies,your parents,these dirty socks,"people in japan, on average",these tomatoes,-0.026,0.971,-0.270,-0.567,-0.087,9.975061,0.557236,0.457235,4.560944,0.254787,66.477746,1.811653,0.000000,30.395933,0.828351
test.enc.prompt.txt::01301,How old are,0.0,content_diversity,your mom and dad,your mother and father,your family,you mom and pop,people who raised you,-0.051,0.718,-0.320,-0.750,-0.552,9.975061,0.557236,0.457235,4.560944,0.254787,66.477746,1.811653,0.000000,30.395933,0.828351
test.enc.prompt.txt::01302,He seems to,1.0,content_diversity,be sicker than we originally thought.,really like his date.,like driving trucks.,want a dog for his next pet.,hate his job.,-0.020,0.974,-0.302,-0.591,-0.079,18.948401,0.803862,0.385955,7.313234,0.310255,58.940046,0.966728,0.000000,22.748218,0.373114
test.enc.prompt.txt::01302,He seems to,0.0,content_diversity,dislike his occupation.,resent his position.,detest his obligations.,loathe his duties.,despise his career.,-0.067,0.547,-0.493,-0.717,-0.820,18.948401,0.803862,0.385955,7.313234,0.310255,58.940046,0.966728,0.000000,22.748218,0.373114
test.enc.prompt.txt::01303,...and his church,1.0,content_diversity,fought the shooter off quickly,defied the orders on social distancing,became a cult group,snubbed a family that wanted to join,isn't really spiritual it's more a social gathering place,-0.016,0.974,-0.095,-0.551,-0.225,-9.732722,0.158489,0.453822,-4.416920,0.071926,61.947985,0.428168,0.000000,28.113338,0.194312
test.enc.prompt.txt::01303,...and his church,0.0,content_diversity,congregation got together regardless of the rules,refused to comply with the governor's orders,had a large meeting in spite of the virus situation,angrily said they will stay open no matter what,infected a large amount of people due to their actions,-0.026,0.957,-0.227,-0.610,-0.194,-9.732722,0.158489,0.453822,-4.416920,0.071926,61.947985,0.428168,0.000000,28.113338,0.194312
test.enc.prompt.txt::01304,"According to Caltech,",1.0,content_diversity,harvard is best university,this new technology is not feasible,there's been a major breakout in this case,women live longer then men,burgers are not healthy,-0.011,0.978,-0.154,-0.575,-0.099,18.954209,0.397854,0.524645,9.944231,0.208732,62.339848,1.249854,0.000000,32.706291,0.655730
test.enc.prompt.txt::01304,"According to Caltech,",0.0,content_diversity,burgers are unhealthy,burgers are bad for your health,burgers are poor with nutrients,burgers damage your health,burgers impact your health in negative way,-0.109,0.880,-0.451,-0.948,-0.861,18.954209,0.397854,0.524645,9.944231,0.208732,62.339848,1.249854,0.000000,32.706291,0.655730
test.enc.prompt.txt::01305,Unless we get,1.0,content_diversity,"our revenge, I give up","his notes, it is not possible","the files, we can't succeed","the weather forecast, we can't be sure","our hands on drugs, we can't be profitable",-0.045,0.922,-0.267,-0.657,-0.276,5.654124,0.433344,0.375699,2.124249,0.162807,45.612661,0.771422,0.000000,17.136630,0.289822
test.enc.prompt.txt::01305,Unless we get,0.0,content_diversity,"his notes, it isn't feasible","his notes, we can't do it","his notes, it is impossible to do it","his notes, we can forget about doing it","his notes, we won't succeed",-0.176,0.820,-0.614,-0.939,-0.691,5.654124,0.433344,0.375699,2.124249,0.162807,45.612661,0.771422,0.000000,17.136630,0.289822
test.enc.prompt.txt::01306,"So...you...survived the blast,",1.0,content_diversity,are you ok after that?,that is insane,how does that happen?,wow how did you do that,that is impressive,-0.056,0.930,-0.200,-0.621,-0.385,5.226100,0.265790,0.567636,2.966524,0.150872,13.652895,0.466612,0.000000,7.749879,0.264866
test.enc.prompt.txt::01306,"So...you...survived the blast,",0.0,content_diversity,that is really crazy,how insane is that?,pretty crazy,that is something insane,pretty darn insane,-0.058,0.701,-0.338,-0.959,-0.856,5.226100,0.265790,0.567636,2.966524,0.150872,13.652895,0.466612,0.000000,7.749879,0.264866
test.enc.prompt.txt::01307,"Yes, yes, the",1.0,content_diversity,best for our guests.,butler will get your coat.,time has come.,game is starting.,bathroom is down the hall.,-0.005,0.990,-0.298,-0.622,-0.222,5.054426,0.352419,0.457171,2.310735,0.161116,49.949194,1.730203,0.000000,22.835310,0.790998
test.enc.prompt.txt::01307,"Yes, yes, the",0.0,content_diversity,match is beginning.,contest is going on.,meet is getting underway.,event is going ahead.,tournament is pushing forward.,-0.065,0.733,-0.562,-0.766,-0.660,5.054426,0.352419,0.457171,2.310735,0.161116,49.949194,1.730203,0.000000,22.835310,0.790998
test.enc.prompt.txt::01308,"For Pete's sake,",1.0,content_diversity,stop eating grass,you should behave yourself,don't drink and drive,don't cross the road without looking,stop running with scissors,-0.010,0.981,-0.154,-0.661,-0.256,6.587000,0.272943,0.497107,3.274443,0.135682,24.170059,0.440371,0.000000,12.015102,0.218911
