sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00813,One of the enemies was captured. He was tortured. He gave up some information. The information was put to good use.,1.0,content_diversity,he was then killed,he was then put into prison,the war ended,it was gruesome,that was part of war,-0.059,0.900,-0.273,-0.689,-0.218,4.914766,0.391701,0.471009,2.314897,0.184495,40.683932,2.114751,0.000000,19.162487,0.996066
test.sa-sb.sa-b::00813,One of the enemies was captured. He was tortured. He gave up some information. The information was put to good use.,0.0,content_diversity,he was killed,he was disposed of after,he was never seen again,he was eliminated after,he was put to death,-0.160,0.871,-0.418,-0.684,-0.473,11.893242,0.486918,0.631638,7.512226,0.307556,19.388029,0.570053,0.000000,12.246219,0.360067
test.sa-sb.sa-b::00802,Jenny didn't know what to watch. She kept scrolling through every option. Nothing caught her attention. Eventually she realized how late it was.,1.0,content_diversity,she went to bed,she read a book instead,she turns off the light,she study instead,she decide it was better to not watch anything,-0.051,0.954,-0.194,-0.719,-0.398,4.864609,0.686347,0.549348,2.672365,0.377044,51.129006,1.182665,0.000000,28.087634,0.649695
test.sa-sb.sa-b::00802,Jenny didn't know what to watch. She kept scrolling through every option. Nothing caught her attention. Eventually she realized how late it was.,0.0,content_diversity,she decides to sleep,she went to her bed,she lay on the bed,she fell asleep,she choose the bed instead,-0.072,0.916,-0.366,-0.926,-0.595,-4.073281,0.031772,0.576509,-2.348283,0.018317,48.448505,1.479637,0.000000,27.930991,0.853024
test.sa-sb.sa-b::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,1.0,content_diversity,she enjoy her meal,she decide to return,it was surprising,now she like to eat sushi in vegas,it was a wonderful experience,-0.033,0.948,-0.189,-0.654,-0.308,10.255469,0.527753,0.577207,5.919525,0.304622,17.544033,0.736579,0.000000,10.126533,0.425158
test.sa-sb.sa-b::00832,Kate and her friends were on a trip in Vegas. They found an all you can eat sushi place. Kate was leery of the quality of fish they would use. But to her surprise it was very good.,0.0,content_diversity,she like what she eat,she had a good meal,the meal was tasty,the meal was satisfying to her,she had a good time eating,-0.098,0.820,-0.399,-0.916,-0.843,13.134141,0.624700,0.507189,6.661495,0.316841,31.085956,1.469275,0.000000,15.766463,0.745201
test.sa-sb.sa-b::00876,"I always look forward to the weekends. On Friday, we took off from work a little early. We bought some beer and champagne. We relaxed and had a few drinks together.",1.0,content_diversity,then we have some chips,we decided to play some music,we then order some pizza,we decides to do some cooking,we invite a few friends over and it turns into a party,-0.060,0.941,-0.298,-0.726,-0.286,6.033125,0.554273,0.530634,3.201380,0.294116,44.895215,0.493490,0.000000,23.822917,0.261862
test.sa-sb.sa-b::00876,"I always look forward to the weekends. On Friday, we took off from work a little early. We bought some beer and champagne. We relaxed and had a few drinks together.",0.0,content_diversity,we also cook,we decided to use the kitchen,we prepare some meals,we use our cooking skills,we make some dishes,-0.056,0.945,-0.376,-0.941,-0.672,20.028125,0.785602,0.441718,8.846776,0.347014,26.114072,1.156014,0.000000,11.535046,0.510632
test.sa-sb.sa-b::00845,Derek loved playing football. He was the quarterback and was pretty good. He only had one game left in his career. He wanted it to be a good one.,1.0,content_diversity,"Unfortunately, he broke his leg after being tackled.",He made the winning goal.,Derek kicked the winning goal in the final moments in the game.,Derek was the MVP during this game.,Derek was hurt early on and had to be benched.,-0.040,0.920,-0.399,-0.778,-0.386,11.749688,0.267685,0.580101,6.816010,0.155284,38.302444,0.882196,0.000000,22.219299,0.511763
test.sa-sb.sa-b::00845,Derek loved playing football. He was the quarterback and was pretty good. He only had one game left in his career. He wanted it to be a good one.,0.0,content_diversity,"The opposing team tackled him, breaking his leg.",His leg was broken after a tackle.,Derek had his leg broken during a particularly rough tackle.,An aggressive tackle broke his leg.,Derek broke his leg.,-0.103,0.891,-0.595,-0.976,-0.795,24.496172,0.301344,0.569564,13.952148,0.171635,30.297477,0.644384,0.000000,17.256364,0.367018
test.sa-sb.sa-b::00881,Josh just moved into his new dorm room. He was nervous about meeting his new roommate. Luckily he seemed like a cool guy. Josh and him got along well.,1.0,content_diversity,They ended up becoming so close that they were friends even after college!,He invited Josh to a party at a Fraternity and they both had a great time.,They became such good friends that he was Josh’s best man at his wedding!,"However, soon after they met, Josh caught his roommate stealing from him.","A few months later, Josh noticed his roommate trying to steal his girlfriend so he requested a new dorm room.",-0.029,0.946,-0.253,-0.818,-0.477,1.330937,0.152593,0.639590,0.851254,0.097597,73.106012,0.533401,0.000000,46.757869,0.341158
test.sa-sb.sa-b::00881,Josh just moved into his new dorm room. He was nervous about meeting his new roommate. Luckily he seemed like a cool guy. Josh and him got along well.,0.0,content_diversity,"Despite their bond, everything changed when Josh’s roommate was caught stealing from him.",His roommate was caught red handed stealing some clothes from him.,"One night, his roommate was snooping around through his stuff and stole an expensive watch.","Josh’s roommate was nice on the outside, but he turned out to be a thief that stole from Josh.","Unfortunately, his roommate was not as he seemed and ended up taking money from Josh.",-0.077,0.906,-0.343,-0.905,-0.551,31.896250,0.355989,0.619883,19.771941,0.220672,25.364812,0.339377,0.000000,15.723215,0.210374
test.sa-sb.sa-b::00863,I had a big project due last week. I had been working on it for months. The night before it was due I stayed up all night finishing it. When I was done I was really proud of it.,1.0,content_diversity,it was a good project,the grade was good,I reward myself with some ice cream,I went to bed after,I take a vacation soon after,-0.026,0.956,-0.238,-0.621,-0.235,9.163281,0.321247,0.525662,4.816791,0.168867,45.333260,1.286898,0.000000,23.829985,0.676474
test.sa-sb.sa-b::00863,I had a big project due last week. I had been working on it for months. The night before it was due I stayed up all night finishing it. When I was done I was really proud of it.,0.0,content_diversity,I got good grade,the project receive good grade,the grade was excellent,I got good marks for it,the project receive full score,-0.095,0.835,-0.494,-0.812,-0.690,18.852422,0.808034,0.491760,9.270860,0.397359,30.647113,0.996221,0.000000,15.071013,0.489901
test.sa-sb.sa-b::00878,Jason worked very hard for his family. His wife didn't think he did enough. She told him that he needed to leave. Jason got very sad and depressed.,1.0,content_diversity,"He was happy when they got divorced, because he knew she was going to miss his support.",Jason left his family.,Jason decided to better himself and move on from his cold-hearted wife.,"She tried to get back with Jason, but he had already moved on with someone who cherished him.",Jason became an alcoholic to cope.,-0.028,0.961,-0.323,-0.809,-0.370,14.036094,0.093886,0.587109,8.240719,0.055121,124.447884,0.468788,0.000000,73.064487,0.275230
test.sa-sb.sa-b::00878,Jason worked very hard for his family. His wife didn't think he did enough. She told him that he needed to leave. Jason got very sad and depressed.,0.0,content_diversity,Jason turned to drugs and alcohol to deal with the loss of his family.,Jason became chemically dependent while trying to treat his depression.,Alcohol helped with Jason's feeling of despair.,Jason fell into alcoholism.,Jason tried coping with alcohol.,-0.033,0.950,-0.481,-0.923,-0.598,9.376875,0.131031,0.568290,5.328785,0.074464,40.716434,0.830630,0.000000,23.138745,0.472039
test.sa-sb.sa-b::00801,Nate's girlfriend was high maintenance. He tried buying generic cereal. It made her very upset. She only ate name brand cereal.,1.0,content_diversity,she broke up with him,he broke up with her,they split,she decides she would buy her own cereal,she gave him a scolding,-0.051,0.903,-0.289,-0.692,-0.307,-0.663867,0.172303,0.592371,-0.393256,0.102068,68.027502,1.644406,0.000000,40.297530,0.974099
test.sa-sb.sa-b::00801,Nate's girlfriend was high maintenance. He tried buying generic cereal. It made her very upset. She only ate name brand cereal.,0.0,content_diversity,she gave him a lecture,she give him a talk,she scolded him,she complain to him,she complain to his ears,-0.113,0.857,-0.453,-0.849,-0.457,13.782344,0.842991,0.463639,6.390036,0.390844,25.242832,0.900885,0.000000,11.703569,0.417686
test.sa-sb.sa-b::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,1.0,content_diversity,he decided to work harder to avoid failing,when he realized what would happen he got it together,he asked for help with school,he changed his mind to help himself,"in the end, he studied hard and passed",-0.041,0.959,-0.266,-0.732,-0.284,12.125625,0.407304,0.577195,6.998851,0.235094,17.662835,0.576662,0.000000,10.194902,0.332847
test.sa-sb.sa-b::00841,John was doing poorly in school. He was on academic probation. If he failed one more class he would get kicked out. Unfortunately John knew he was going to fail two.,0.0,content_diversity,he got help studying,he ended up having someone help him to pass,"he got a lot of help , so he could pass",someone studied really hard to help him,he studied with help to help him pass,-0.103,0.877,-0.445,-0.918,-0.469,23.406953,0.660703,0.483652,11.320826,0.319551,45.551746,0.791505,0.000000,22.031206,0.382813
test.sa-sb.sa-b::00859,Sam is playing with her friends in her room. They decide to play hide and seek. Sam goes and runs to hide. While running she trips and falls down the stairs.,1.0,content_diversity,She broke her collar bone and had to be rushed to the hospital.,Her friends all ran over and gasped in horror as they saw her contorted body at the bottom of the stairs.,"Luckily, she was not badly hurt because she landed on her feet!","She stood up, brushed herself off, and ran back up the stairs to continue the game.","Just as she was falling, her father happened to come out of the kitchen, ran up the stairs and grabbed her before she hit the bottom.",-0.061,0.915,-0.264,-0.754,-0.314,2.353750,0.209172,0.668530,1.573552,0.139838,86.877677,0.467285,0.000000,58.080319,0.312394
test.sa-sb.sa-b::00859,Sam is playing with her friends in her room. They decide to play hide and seek. Sam goes and runs to hide. While running she trips and falls down the stairs.,0.0,content_diversity,"She sprained her ankle, but luckily nothing was broken.",She fractured her leg in three different places and was in so much pain.,"Her friends were all concerned that she broke something, and they were right.",She started wailing from the searing pain running through her broken bone.,She broke her foot and had to wear a cast for an entire month.,-0.030,0.955,-0.317,-0.838,-0.424,26.065312,0.298687,0.599847,15.635191,0.179166,62.703572,0.637681,0.000000,37.612528,0.382511
test.sa-sb.sa-b::00874,Caleb dressed as Batman for halloween. He ordered a costume that looked really cool. The chest part was extra huge on him. It made it difficult for him to move around.,1.0,content_diversity,he has to struggle,he still like the look though,he looks like a meat head,this was not the best custom he has,he was still happy to be batman for haloween,-0.054,0.932,-0.085,-0.592,-0.227,-0.614375,0.293666,0.462917,-0.284405,0.135943,56.404956,0.444540,0.000000,26.110838,0.205785
test.sa-sb.sa-b::00874,Caleb dressed as Batman for halloween. He ordered a costume that looked really cool. The chest part was extra huge on him. It made it difficult for him to move around.,0.0,content_diversity,he has to tried hard,he has to deal with the difficulties,this make thing difficult for him,it was not easy,he has to cope,-0.084,0.891,-0.336,-0.737,-0.689,20.683125,0.757815,0.452882,9.367022,0.343201,27.151592,1.012528,0.000000,12.296477,0.458556
