sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_averaged_cosine_similarity,metric_averaged_distinct_ngrams,metric_bert_score,metric_bert_sts,metric_sent_bert,metric_icl_E_qwen25_completion,metric_icl_E_rate_qwen25_completion,metric_icl_C_qwen25_completion,metric_icl_D_qwen25_completion,metric_icl_D_rate_qwen25_completion,metric_icl_E_qwen25_completion_std,metric_icl_E_rate_qwen25_completion_std,metric_icl_C_qwen25_completion_std,metric_icl_D_qwen25_completion_std,metric_icl_D_rate_qwen25_completion_std
test.sa-sb.sa-b::00808,"For Haun, snacks are important for watching movies. He gets the same snacks every time he's at the cinema. Haun orders lemonade, popcorn, and gummy bears. Today he also got a hot dog.",0.0,content_diversity,he let his food fall in the movie,he made a mess inside the theater,the food spills all over,the food he ate created a mess,he was sloppy with his eating habit,-0.060,0.922,-0.323,-0.770,-0.448,22.364219,0.847215,0.389960,8.721151,0.330380,21.096375,0.405112,0.000000,8.226743,0.157978
test.sa-sb.sa-b::00852,"Xander has a crush on Sadie. He puts notes in her locker every day. Sadie writes notes back. Today, Xander is going to tell her he likes her.",1.0,content_diversity,he was so nervous,she told him she is a lesbian,she said she likes him back,she was not in school,he bought a gift,-0.037,0.938,-0.270,-0.616,-0.111,8.450938,0.156861,0.521614,4.408128,0.081821,10.843556,0.832326,0.000000,5.656151,0.434153
test.sa-sb.sa-b::00816,Ben is sitting down eating his lunch at school. A kid comes over to Ben and dumps his food on his head. Ben gets up and starts throws his food at the kid. Everyone starts throwing food at each other.,1.0,content_diversity,"The principal tried to end the fight, but was hit in the face with a slice of pizza.","Ben and the kid start rolling around, punching each other.",Some students ran out of the room screaming.,The fight went on for the rest of lunch.,Ben slipped on some of the food.,-0.048,0.953,-0.283,-0.668,-0.231,1.367812,-0.039738,0.611519,0.836443,-0.024301,58.844792,0.862147,0.000000,35.984695,0.527219
test.sa-sb.sa-b::00816,Ben is sitting down eating his lunch at school. A kid comes over to Ben and dumps his food on his head. Ben gets up and starts throws his food at the kid. Everyone starts throwing food at each other.,0.0,content_diversity,The principal was hit with a slice of pizza.,The principal could not stop the food fight before he was hit in the face with pizza.,"Someone threw a slice of pizza at the principal, hitting him in the face.",Pizza flew across the room and hit the principal in the face.,"The principal tried to stop the food fight, but was hit with a hot slice of pizza.",-0.146,0.814,-0.518,-0.976,-0.781,34.051094,0.535458,0.599939,20.428580,0.321242,47.810127,0.332383,0.000000,28.683161,0.199410
test.sa-sb.sa-b::00811,"Our neighbors abandoned their cat. Since then, we've been taking care of her. She comes to our porch to be fed every day. I'm going to set up an appointment with the vet to get shots for her.",1.0,content_diversity,I will adopt this cat,this cat is cute,I hope it will not be hurt,I think it will be fine,this is a matter of animal loving,-0.056,0.914,-0.243,-0.682,-0.299,-0.240469,0.250524,0.515870,-0.124051,0.129238,53.706093,1.052904,0.000000,27.705367,0.543162
test.sa-sb.sa-b::00867,Jake offered to buy his friend lunch. As long as Jake chose where. Jake made sure to have a buy one get one free coupon. He used it and earned points for himself.,1.0,content_diversity,they had a good lunch,it was a good way to save,it was smart,they ended up with burgers,they chose a seafood restaurant,-0.045,0.924,-0.287,-0.663,-0.302,4.304688,0.522569,0.555083,2.389458,0.290069,24.446399,1.008819,0.000000,13.569775,0.559978
test.sa-sb.sa-b::00812,"I got called to the office during class. I walked out and stopped at my locker. Just as I was trying to open my door, the teacher walked out. He said my name and my locker popped open and hit my knee.",1.0,content_diversity,it was painful,my knee was broken,the teacher helps me,the teacher laughs,I was embarrassed,-0.038,0.736,-0.359,-0.605,-0.227,9.445469,0.469226,0.624459,5.898304,0.293012,8.731748,0.314863,0.000000,5.452615,0.196619
test.sa-sb.sa-b::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",1.0,content_diversity,"He was right, I didn't like it.",I decided to sneak an alcoholic drink to see if it tasted better.,I questioned why he bought nonalcoholic beer in the first place.,It tasted like poison!,Why did I ask to taste this?,-0.025,0.962,-0.195,-0.723,-0.263,4.521406,-0.197853,0.632092,2.857943,-0.125061,49.829117,1.178938,0.000000,31.496567,0.745197
test.sa-sb.sa-b::00861,"My dad bought some nonalcoholic beer. Since it didn't have alcohol, I asked him if I could try it. He told me I wouldn't like it. I tried it, and made a terrible face.",0.0,content_diversity,I asked dad why he bought nonalcoholic beer.,"It tasted so bad, I asked my dad why he purchased it.",Why did dad buy this?,I wanted to know why dad bought nonalcoholic.,Why would he buy this kind of beer?,-0.061,0.903,-0.400,-0.899,-0.557,13.911406,0.399682,0.598212,8.321965,0.239094,33.013307,0.679049,0.000000,19.748945,0.406215
test.sa-sb.sa-b::00835,Tim bought a new scooter. He left it on his front porch. One day it was gone. He filed a police report.,1.0,content_diversity,he never got it back,it took forever,they got it back for him,he also post missing items,he search for it day and night,-0.060,0.907,-0.180,-0.650,-0.242,-1.781953,0.110314,0.548027,-0.976558,0.060455,52.111117,1.636707,0.000000,28.558276,0.896959
test.sa-sb.sa-b::00886,The man stubbed his toe. He thought it was broke. He called the doctor. The doctor made a house call.,1.0,content_diversity,His toe was not broken.,His toe was severely sprained.,The doctor placed a cast on his toe.,His toe was only bruised.,The doctor found no broken bones in his toe.,-0.122,0.862,-0.521,-0.953,-0.632,-0.514375,0.066602,0.701977,-0.361080,0.046753,26.719242,0.344957,0.000000,18.756307,0.242152
test.sa-sb.sa-b::00846,"Karen had been with her boyfriend for years, hoping to marry. Now her younger brother was engaged and expecting a baby. Karen felt like it was time for her boyfriend to ask her. She gave him an ultimatum to either marry or leave.",0.0,content_diversity,he choose to leave,he ran away,he decided not to marry her,he said he would not marry her,he said no,-0.085,0.891,-0.364,-0.721,-0.507,3.160000,-0.084220,0.619556,1.957798,-0.052179,21.672830,1.102486,0.000000,13.427542,0.683053
test.sa-sb.sa-b::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",1.0,content_diversity,I like it,I did not like it either,it was funny,it was not funny,it was not the same on tv,-0.123,0.845,-0.396,-0.713,-0.371,-3.914102,0.141752,0.613426,-2.401013,0.086954,48.550803,1.684343,0.000000,29.782346,1.033221
test.sa-sb.sa-b::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",0.0,content_diversity,I enjoy it,I like watching it,it was fun to watch,watching it was enjoyable,I have a good time watching the movie,-0.073,0.912,-0.464,-0.836,-0.744,12.039766,0.809073,0.528345,6.361155,0.427470,28.786297,0.979257,0.000000,15.209109,0.517386
test.sa-sb.sa-b::00842,The girl got out of bed. She checked her alarm clock. She still had time before work. She set the alarm.,0.0,content_diversity,she fell back asleep,she returned to sleep,she is sleeping some more,she sleeps again,she returns to her slumber,-0.053,0.952,-0.472,-0.967,-0.850,22.190234,1.087449,0.487871,10.825968,0.530534,28.419236,0.936109,0.000000,13.864916,0.456700
test.sa-sb.sa-b::00823,Lance was ready to make it on the baseball team. He was currently in his try out. He needed to put on a good performance. Lance was going to prove he belong.,0.0,content_diversity,he performs well,he plays very well,he shows what he is capable of,he was one of the one who plays better at the try out,he was great that day,-0.061,0.924,-0.347,-0.696,-0.682,16.910156,0.484365,0.498116,8.423214,0.241270,79.880451,1.001071,0.000000,39.789707,0.498649
test.sa-sb.sa-b::00862,Donald started running for president. He eventually gets elected to be president. On his very first days in office he makes many changes. One of the first changes he makes is building a huge wall.,1.0,content_diversity,this is about donald trump,"some likes it, some do not",many do not like this wall,it was a good wall,I could care less about that well,-0.020,0.950,-0.057,-0.630,-0.204,-4.283594,0.001075,0.516839,-2.213930,0.000556,35.060494,0.661644,0.000000,18.120645,0.341964
test.sa-sb.sa-b::00849,Seth and his friends are bored on a weekend day. They are all coming up with ideas of what to do. Seth asks his friends if they wanna go play basketball. They all agree to the idea.,1.0,content_diversity,Seth thought he would be the MVP.,Seth was ready to show of his skills.,Seth is the only one who shows up.,They went to the public court and set up a game against strangers.,Seth and his friends lost the game.,-0.041,0.949,-0.323,-0.794,-0.337,15.653281,0.379837,0.541478,8.475905,0.205674,71.532374,0.844774,0.000000,38.733195,0.457427
test.sa-sb.sa-b::00884,John knew how to do almost everything. He did not know how to swim though. John wanted to learn so he took lessons. Eventually John learned how to swim.,1.0,content_diversity,he loves swimming then,he plays water polo,he learns to scuba dive too,he became a water man,next he learns to surf,-0.069,0.906,-0.320,-0.797,-0.463,22.356563,0.942496,0.464093,10.375535,0.437406,28.051902,1.217253,0.000000,13.018705,0.564919
test.sa-sb.sa-b::00884,John knew how to do almost everything. He did not know how to swim though. John wanted to learn so he took lessons. Eventually John learned how to swim.,0.0,content_diversity,he likes swimming,he became a swimming lover,he enjoy swimming,he has a good time swimming,swimming became one of his favorite,-0.084,0.922,-0.416,-0.963,-0.860,12.008594,0.645719,0.591829,7.107028,0.382155,29.649126,1.129454,0.000000,17.547198,0.668443
test.sa-sb.sa-b::00888,Kate was using a service to find an apartment for her. They informed her they had 12 units in her price range. But when she arrived they had bad news. They had only found three.,1.0,content_diversity,"Luckily, she loved one of them and rented it.",She hated all of them and had to come back another day.,She fired the service and hired another one.,She decided to find a rental without a service.,She was very unhappy and yelled at them.,-0.049,0.924,-0.295,-0.770,-0.314,6.935312,0.097921,0.634840,4.402817,0.062164,39.615058,0.549599,0.000000,25.149242,0.348908
test.sa-sb.sa-b::00888,Kate was using a service to find an apartment for her. They informed her they had 12 units in her price range. But when she arrived they had bad news. They had only found three.,0.0,content_diversity,She really liked the first apartment and signed a lease.,Kate was happy with one of the three apartments.,Kate thought the first apartment was perfect and now she lives there.,Kate was pleased to discover that she actually liked one of the three.,"It worked out, though, because she was happy with the apartments they found and rented one.",-0.088,0.874,-0.411,-0.896,-0.701,7.869375,0.276039,0.624373,4.913426,0.172351,82.898522,0.541693,0.000000,51.759605,0.338219
test.sa-sb.sa-b::00847,Sarah is on vacation in another country. She checks into her hotel room. When she gets to the room she sees something amazing. A diamond is laying on the floor in front of the bed.,0.0,content_diversity,Sarah keeps the diamond for herself.,Sarah chose to keep the diamond.,Sarah picked up the diamond and hid it away.,The diamond was now hers.,Sarah placed the diamond in her pocket.,-0.087,0.918,-0.520,-0.954,-0.541,14.981406,0.445859,0.618243,9.262148,0.275649,13.230689,0.696438,0.000000,8.179779,0.430568
test.sa-sb.sa-b::00866,I grabbed a glass from the cabinet. Then I sliced a lemon and some cucumber to place in the glass. I poured water into the glass. I sighed after taking a big sip.,1.0,content_diversity,The water was refreshing.,The lemon and cucumber made the water taste better.,It really hit the spot.,Adding lemon and cucumber gave the water some nutrients.,I did not like the taste.,-0.049,0.909,-0.347,-0.716,-0.345,3.614922,-0.018562,0.714757,2.583792,-0.013267,27.329016,1.005775,0.000000,19.533619,0.718885
